"token_id" "token" "lemma" "pos" "entity"
"3143" "27" "27" "CD" "CARDINAL"
"3144" "HC" "HC" "NNP" "ORG"
"3145" "selectively" "selectively" "RB" "No entity"
"3146" "activated" "activate" "VBD" "No entity"
"3147" "ER" "ER" "NNP" "No entity"
"3148" "-" "-" "HYPH" "No entity"
"3149" "dependent" "dependent" "JJ" "No entity"
"3150" "transcription" "transcription" "NN" "No entity"
"3151" "(" "(" "-LRB-" "No entity"
"3152" "P&lt" "P&lt" "NNP" "No entity"
"3153" ";" ";" ":" "No entity"
"3154" "0.001" "0.001" "CD" "CARDINAL"
"3155" ")" ")" "-RRB-" "No entity"
"3156" "in" "in" "IN" "No entity"
"3157" "Ishikawa" "Ishikawa" "NNP" "GPE"
"3158" "cells" "cell" "NNS" "No entity"
"3159" "and" "and" "CC" "No entity"
"3160" "promoted" "promote" "VBD" "No entity"
"3161" "proliferation" "proliferation" "NN" "No entity"
"3162" "of" "of" "IN" "No entity"
"3163" "both" "both" "CC" "No entity"
"3164" "Ishikawa" "Ishikawa" "NNP" "GPE"
"3165" "and" "and" "CC" "No entity"
"3166" "RL95" "RL95" "NNP" "PRODUCT"
"3167" "cells" "cell" "NNS" "No entity"
"3168" "(" "(" "-LRB-" "No entity"
"3169" "P&lt" "p&lt" "NN" "No entity"
"3170" ";" ";" ":" "No entity"
"3171" "0.001" "0.001" "CD" "CARDINAL"
"3172" ")" ")" "-RRB-" "No entity"
"3173" "." "." "." "No entity"
"3174" " " " " "_SP" "No entity"
"3175" "The" "the" "DT" "No entity"
"3176" "nuclear" "nuclear" "JJ" "No entity"
"3177" "receptor" "receptor" "NN" "No entity"
"3178" "LXRalpha" "LXRalpha" "NNP" "ORG"
"3179" "binds" "bind" "NNS" "No entity"
"3180" "oxysterols" "oxysterol" "NNS" "No entity"
"3181" "and" "and" "CC" "No entity"
"3182" "mediates" "mediate" "VBZ" "No entity"
"3183" "feed" "feed" "NN" "No entity"
"3184" "-" "-" "HYPH" "No entity"
"3185" "forward" "forward" "NN" "No entity"
"3186" "induction" "induction" "NN" "No entity"
"3187" "." "." "." "No entity"
"3188" "  " "  " "_SP" "No entity"
"3189" "We" "-PRON-" "PRP" "No entity"
"3190" "investigated" "investigate" "VBD" "No entity"
"3191" "the" "the" "DT" "No entity"
"3192" "alternative" "alternative" "JJ" "No entity"
"3193" "hypothesis" "hypothesis" "NN" "No entity"
"3194" "that" "that" "IN" "No entity"
"3195" "intrinsic" "intrinsic" "JJ" "No entity"
"3196" "functional" "functional" "JJ" "No entity"
"3197" "differences" "difference" "NNS" "No entity"
"3198" "among" "among" "IN" "No entity"
"3199" "THR" "THR" "NNP" "No entity"
"3200" "isoforms" "isoform" "NNS" "No entity"
"3201" "mediate" "mediate" "VBP" "No entity"
"3202" "these" "these" "DT" "No entity"
"3203" "tissue" "tissue" "NN" "No entity"
"3204" "-" "-" "HYPH" "No entity"
"3205" "specific" "specific" "JJ" "No entity"
"3206" "effects" "effect" "NNS" "No entity"
"3207" "." "." "." "No entity"
"3208" " " " " "_SP" "No entity"
"3209" "These" "these" "DT" "No entity"
"3210" "studies" "study" "NNS" "No entity"
"3211" "demonstrate" "demonstrate" "VBP" "No entity"
"3212" "that" "that" "IN" "No entity"
"3213" "SHP" "SHP" "NNP" "ORG"
"3214" "does" "do" "VBZ" "No entity"
"3215" "not" "not" "RB" "No entity"
"3216" "inhibit" "inhibit" "VB" "No entity"
"3217" "CAR" "car" "NN" "ORG"
"3218" "-" "-" "HYPH" "No entity"
"3219" "mediated" "mediate" "VBN" "No entity"
"3220" "trans" "trans" "NN" "No entity"
"3221" "-" "-" "NN" "No entity"
"3222" "activation" "activation" "NN" "No entity"
"3223" "by" "by" "IN" "No entity"
"3224" "interfering" "interfere" "VBG" "No entity"
"3225" "with" "with" "IN" "No entity"
"3226" "DNA" "dna" "NN" "No entity"
"3227" "binding" "binding" "NN" "No entity"
"3228" "or" "or" "CC" "No entity"
"3229" "by" "by" "IN" "No entity"
"3230" "competition" "competition" "NN" "No entity"
"3231" "with" "with" "IN" "No entity"
"3232" "GRIP1" "GRIP1" "NNS" "No entity"
"3233" "." "." "." "No entity"
"3234" "   " "   " "_SP" "No entity"
